request_id,req_type,width,height,steps,seed,send_ts,arrival_ts,return_ts,backend,status_code,ok,e2e_s,error
baseline-00359,1024x1024_25,1024,1024,25,700359,1776523539.601633,1776524534.3935087,1776524750.6877193,http://127.0.0.1:18296,200,True,1211.08608807798,
baseline-00360,1024x1024_25,1024,1024,25,700360,1776523539.6134293,1776524536.0789351,1776525087.64497,http://127.0.0.1:18291,200,True,1548.0315422530985,
baseline-00361,768x768_20,768,768,20,700361,1776523539.6252851,1776524537.6275268,1776524604.2986493,http://127.0.0.1:18292,200,True,1064.6733662100742,
baseline-00362,1024x1024_25,1024,1024,25,700362,1776523539.6371825,1776524542.9061446,1776525399.6015115,http://127.0.0.1:18293,200,True,1859.9643305110512,
baseline-00363,1024x1024_25,1024,1024,25,700363,1776523539.6491318,1776524553.7372901,1776524969.116431,http://127.0.0.1:18294,200,True,1429.4673008009559,
baseline-00364,768x768_20,768,768,20,700364,1776523539.6611316,1776524556.482062,1776524599.563325,http://127.0.0.1:18295,200,True,1059.9021948790178,
baseline-00365,1024x1024_25,1024,1024,25,700365,1776523539.6733897,1776524558.738557,1776524978.9006932,http://127.0.0.1:18296,200,True,1439.2273053489625,
baseline-00366,768x768_20,768,768,20,700366,1776523539.6858358,1776524560.8328843,1776524617.8739233,http://127.0.0.1:18291,200,True,1078.1880892530316,
baseline-00367,1024x1024_25,1024,1024,25,700367,1776523539.6979752,1776524563.6896122,1776525078.7856035,http://127.0.0.1:18292,200,True,1539.0876299650408,
baseline-00368,512x512_20,512,512,20,700368,1776523539.7101536,1776524563.7099292,1776524618.641166,http://127.0.0.1:18293,200,True,1078.9310144189512,
baseline-00369,1536x1536_35,1536,1536,35,700369,1776523539.7223618,1776524563.710824,1776526109.7264178,http://127.0.0.1:18294,200,True,2570.0040576569736,
baseline-00370,1024x1024_25,1024,1024,25,700370,1776523539.7346213,1776524576.9379325,1776524904.6843147,http://127.0.0.1:18295,200,True,1364.9496956960065,
baseline-00371,1024x1024_25,1024,1024,25,700371,1776523539.7469268,1776524578.4158027,1776525003.665306,http://127.0.0.1:18296,200,True,1463.918381010997,
baseline-00372,1024x1024_25,1024,1024,25,700372,1776523539.7592924,1776524583.5347083,1776525128.1882741,http://127.0.0.1:18291,200,True,1588.4289839619305,
baseline-00373,1024x1024_25,1024,1024,25,700373,1776523539.7716997,1776524587.7079504,1776525119.0911665,http://127.0.0.1:18292,200,True,1579.3194712490076,
baseline-00374,768x768_20,768,768,20,700374,1776523539.7841144,1776524588.4549482,1776524704.8523874,http://127.0.0.1:18293,200,True,1165.068275111029,
baseline-00375,512x512_20,512,512,20,700375,1776523539.79661,1776524599.5647242,1776524627.5422933,http://127.0.0.1:18294,200,True,1087.7456846489804,
baseline-00376,1024x1024_25,1024,1024,25,700376,1776523539.8091214,1776524601.7377274,1776525028.505076,http://127.0.0.1:18295,200,True,1488.6959560950054,
baseline-00377,768x768_20,768,768,20,700377,1776523539.821696,1776524603.1124167,1776524680.6140237,http://127.0.0.1:18296,200,True,1140.792328540003,
baseline-00378,768x768_20,768,768,20,700378,1776523539.8342805,1776524604.3001933,1776524658.5247595,http://127.0.0.1:18291,200,True,1118.690481025027,
baseline-00379,1024x1024_25,1024,1024,25,700379,1776523539.8469205,1776524612.3708372,1776525159.1512725,http://127.0.0.1:18292,200,True,1619.304354715976,
baseline-00380,1024x1024_25,1024,1024,25,700380,1776523539.8596215,1776524617.8755174,1776525507.992496,http://127.0.0.1:18293,200,True,1968.1328761019977,
baseline-00381,768x768_20,768,768,20,700381,1776523539.8723557,1776524618.642655,1776524672.852831,http://127.0.0.1:18294,200,True,1132.9804765239824,
baseline-00382,768x768_20,768,768,20,700382,1776523539.8852458,1776524624.4237888,1776524730.9410386,http://127.0.0.1:18295,200,True,1191.0557944099419,
baseline-00383,1024x1024_25,1024,1024,25,700383,1776523539.898085,1776524627.5436356,1776525028.4762282,http://127.0.0.1:18296,200,True,1488.5781445889734,
baseline-00384,1024x1024_25,1024,1024,25,700384,1776523539.9109688,1776524628.7477422,1776525235.6954956,http://127.0.0.1:18291,200,True,1695.7845301430207,
baseline-00385,768x768_20,768,768,20,700385,1776523539.9238677,1776524640.0975897,1776524757.5587168,http://127.0.0.1:18292,200,True,1217.6348499880405,
baseline-00386,512x512_20,512,512,20,700386,1776523539.9368353,1776524642.3873084,1776524659.4699907,http://127.0.0.1:18293,200,True,1119.533156735939,
baseline-00387,1024x1024_25,1024,1024,25,700387,1776523539.949807,1776524643.739265,1776525077.0121212,http://127.0.0.1:18294,200,True,1537.062315779971,
baseline-00388,1536x1536_35,1536,1536,35,700388,1776523539.9628575,1776524649.0400965,1776525388.3484979,http://127.0.0.1:18295,200,True,1848.3856422189856,
baseline-00389,1024x1024_25,1024,1024,25,700389,1776523539.9759138,1776524652.3281279,1776525136.6749504,http://127.0.0.1:18296,200,True,1596.6990390119608,
baseline-00390,1536x1536_35,1536,1536,35,700390,1776523539.9890668,1776524658.5262008,1776525790.6950655,http://127.0.0.1:18291,200,True,2250.7060014300514,
baseline-00391,1024x1024_25,1024,1024,25,700391,1776523540.0022671,1776524659.4713738,1776525199.3330097,http://127.0.0.1:18292,200,True,1659.33074354392,
baseline-00392,768x768_20,768,768,20,700392,1776523540.0157256,1776524664.870343,1776524704.8624706,http://127.0.0.1:18293,200,True,1164.8467457339866,
baseline-00393,1024x1024_25,1024,1024,25,700393,1776523540.0289981,1776524672.845229,1776525117.1230946,http://127.0.0.1:18294,200,True,1577.0940976339625,
baseline-00394,512x512_20,512,512,20,700394,1776523540.04232,1776524672.853838,1776524689.7334726,http://127.0.0.1:18295,200,True,1149.6911536230473,
baseline-00395,768x768_20,768,768,20,700395,1776523540.0556724,1776524673.7887957,1776524726.0748622,http://127.0.0.1:18296,200,True,1186.0191920310026,
baseline-00396,1024x1024_25,1024,1024,25,700396,1776523540.069073,1776524680.6152582,1776525276.8121736,http://127.0.0.1:18291,200,True,1736.7431023579556,
baseline-00397,1024x1024_25,1024,1024,25,700397,1776523540.0825505,1776524683.1544135,1776525307.3702724,http://127.0.0.1:18292,200,True,1767.2877233979525,
baseline-00398,1024x1024_25,1024,1024,25,700398,1776523540.0960822,1776524684.2185843,1776525616.5308409,http://127.0.0.1:18293,200,True,2076.4347606550436,
baseline-00399,1024x1024_25,1024,1024,25,700399,1776523540.109646,1776524689.734698,1776525162.1133018,http://127.0.0.1:18294,200,True,1622.003658538917,
baseline-00400,1024x1024_25,1024,1024,25,700400,1776523540.1232617,1776524697.545171,1776525073.6748667,http://127.0.0.1:18295,200,True,1533.5516064820113,
baseline-00401,768x768_20,768,768,20,700401,1776523540.1368947,1776524704.8556235,1776524726.0850322,http://127.0.0.1:18296,200,True,1185.9481385441031,
baseline-00402,1024x1024_25,1024,1024,25,700402,1776523540.150599,1776524704.8634574,1776525384.533814,http://127.0.0.1:18291,200,True,1844.383216893999,
baseline-00403,1536x1536_35,1536,1536,35,700403,1776523540.1643326,1776524705.4718866,1776525623.667223,http://127.0.0.1:18292,200,True,2083.502892127959,
baseline-00404,1024x1024_25,1024,1024,25,700404,1776523540.178141,1776524712.1111755,1776525724.874615,http://127.0.0.1:18293,200,True,2184.696476803045,
baseline-00405,768x768_20,768,768,20,700405,1776523540.1919131,1776524714.3999536,1776524904.1524572,http://127.0.0.1:18294,200,True,1363.9605454340344,
baseline-00406,512x512_20,512,512,20,700406,1776523540.2057695,1776524726.0781395,1776524771.6583903,http://127.0.0.1:18295,200,True,1231.4526216459926,
baseline-00407,1024x1024_25,1024,1024,25,700407,1776523540.2196918,1776524726.0860076,1776525182.0750961,http://127.0.0.1:18296,200,True,1641.8554058980662,
baseline-00408,1024x1024_25,1024,1024,25,700408,1776523540.233614,1776524729.6186247,1776525492.2289267,http://127.0.0.1:18291,200,True,1951.995314187021,
baseline-00409,768x768_20,768,768,20,700409,1776523540.2475603,1776524730.9422917,1776524757.568425,http://127.0.0.1:18292,200,True,1217.3208660590462,
baseline-00410,1024x1024_25,1024,1024,25,700410,1776523540.2615824,1776524736.7893767,1776525833.131499,http://127.0.0.1:18293,200,True,2292.8699180940166,
baseline-00411,1024x1024_25,1024,1024,25,700411,1776523540.2756615,1776524750.6889153,1776525270.1668935,http://127.0.0.1:18294,200,True,1729.8912336250069,
baseline-00412,1024x1024_25,1024,1024,25,700412,1776523540.289747,1776524755.5977373,1776525114.4820466,http://127.0.0.1:18295,200,True,1574.1923026849981,
baseline-00413,768x768_20,768,768,20,700413,1776523540.3038867,1776524757.5618565,1776524855.0755682,http://127.0.0.1:18296,200,True,1314.771682608989,
baseline-00414,768x768_20,768,768,20,700414,1776523540.318097,1776524757.5693789,1776524806.7149181,http://127.0.0.1:18291,200,True,1266.3968221519608,
baseline-00415,512x512_20,512,512,20,700415,1776523540.3323393,1776524766.071072,1776524797.5670688,http://127.0.0.1:18292,200,True,1257.2347310070181,
baseline-00416,768x768_20,768,768,20,700416,1776523540.34661,1776524771.6596603,1776524858.4544845,http://127.0.0.1:18293,200,True,1318.1078755570343,
baseline-00417,1024x1024_25,1024,1024,25,700417,1776523540.3609283,1776524780.8157089,1776525378.2261467,http://127.0.0.1:18294,200,True,1837.8652206669794,
baseline-00418,1024x1024_25,1024,1024,25,700418,1776523540.375521,1776524782.2360694,1776525155.729284,http://127.0.0.1:18295,200,True,1615.3537668680074,
baseline-00419,512x512_20,512,512,20,700419,1776523540.3899748,1776524790.7170827,1776524954.0463154,http://127.0.0.1:18296,200,True,1413.6563414719421,
baseline-00420,1024x1024_25,1024,1024,25,700420,1776523540.404467,1776524796.3188422,1776525683.1624236,http://127.0.0.1:18291,200,True,2142.757957790047,
baseline-00421,1024x1024_25,1024,1024,25,700421,1776523540.4189835,1776524797.5682037,1776525348.2309697,http://127.0.0.1:18292,200,True,1807.811987456982,
baseline-00422,768x768_20,768,768,20,700422,1776523540.4335473,1776524805.5052824,1776524858.462935,http://127.0.0.1:18293,200,True,1318.0293885570718,
baseline-00423,1024x1024_25,1024,1024,25,700423,1776523540.4481635,1776524806.7161276,1776525486.2901082,http://127.0.0.1:18294,200,True,1945.84194590908,
baseline-00424,1024x1024_25,1024,1024,25,700424,1776523540.4628248,1776524813.0415194,1776525263.951005,http://127.0.0.1:18295,200,True,1723.4881824259646,
baseline-00425,768x768_20,768,768,20,700425,1776523540.477514,1776524822.294706,1776524855.0845668,http://127.0.0.1:18296,200,True,1314.6070540220244,
baseline-00426,1024x1024_25,1024,1024,25,700426,1776523540.4922414,1776524831.465421,1776525707.6895814,http://127.0.0.1:18291,200,True,2167.197343111038,
baseline-00427,512x512_20,512,512,20,700427,1776523540.5069962,1776524834.4256737,1776524946.1605754,http://127.0.0.1:18292,200,True,1405.653579947073,
baseline-00428,1024x1024_25,1024,1024,25,700428,1776523540.5218232,1776524837.8676934,1776525941.7523422,http://127.0.0.1:18293,200,True,2401.230520699988,
baseline-00429,1024x1024_25,1024,1024,25,700429,1776523540.536716,1776524855.0790699,1776525594.2705107,http://127.0.0.1:18294,200,True,2053.7337965599727,
baseline-00430,512x512_20,512,512,20,700430,1776523540.5516422,1776524855.085658,1776525003.8462403,http://127.0.0.1:18295,200,True,1463.294599203975,
baseline-00431,1024x1024_25,1024,1024,25,700431,1776523540.5667613,1776524858.4577396,1776525290.5140274,http://127.0.0.1:18296,200,True,1749.947268081014,
baseline-00432,768x768_20,768,768,20,700432,1776523540.5820704,1776524858.4639208,1776525038.4597995,http://127.0.0.1:18291,200,True,1497.877729976084,
baseline-00433,1536x1536_35,1536,1536,35,700433,1776523540.5974042,1776524879.931701,1776525756.271218,http://127.0.0.1:18292,200,True,2215.6738159829983,
baseline-00434,1024x1024_25,1024,1024,25,700434,1776523540.612511,1776524883.4193416,1776525966.619375,http://127.0.0.1:18293,200,True,2426.006865891977,
baseline-00435,512x512_20,512,512,20,700435,1776523540.6276472,1776524888.7357008,1776524944.389629,http://127.0.0.1:18294,200,True,1403.7619840119733,
baseline-00436,768x768_20,768,768,20,700436,1776523540.6428099,1776524904.1537373,1776525049.0849605,http://127.0.0.1:18295,200,True,1508.4421533949208,
baseline-00437,1024x1024_25,1024,1024,25,700437,1776523540.6579962,1776524904.685822,1776525336.0944977,http://127.0.0.1:18296,200,True,1795.436503058998,
baseline-00438,1024x1024_25,1024,1024,25,700438,1776523540.673274,1776524905.962695,1776525815.3548167,http://127.0.0.1:18291,200,True,2274.6815442880616,
baseline-00439,1024x1024_25,1024,1024,25,700439,1776523540.6885433,1776524914.5077198,1776525456.4753742,http://127.0.0.1:18292,200,True,1915.7868328960612,
baseline-00440,1024x1024_25,1024,1024,25,700440,1776523540.7092488,1776524928.883684,1776525991.3971176,http://127.0.0.1:18293,200,True,2450.687870969996,
baseline-00441,1536x1536_35,1536,1536,35,700441,1776523540.727711,1776524930.5655792,1776526217.7788725,http://127.0.0.1:18294,200,True,2677.051164033008,
baseline-00442,1024x1024_25,1024,1024,25,700442,1776523540.743307,1776524938.7223704,1776525304.9618294,http://127.0.0.1:18295,200,True,1764.2185244580032,
baseline-00443,1536x1536_35,1536,1536,35,700443,1776523540.7588658,1776524939.2967196,1776525744.8959687,http://127.0.0.1:18296,200,True,2204.1371044090483,
baseline-00444,1536x1536_35,1536,1536,35,700444,1776523540.7744927,1776524944.3912115,1776525898.4634542,http://127.0.0.1:18291,200,True,2357.6889636480482,
baseline-00445,1024x1024_25,1024,1024,25,700445,1776523540.7907753,1776524946.161785,1776525648.1618502,http://127.0.0.1:18292,200,True,2107.37107610004,
baseline-00446,1024x1024_25,1024,1024,25,700446,1776523540.8064675,1776524954.0475528,1776526016.1505988,http://127.0.0.1:18293,200,True,2475.3441325060558,
baseline-00447,1024x1024_25,1024,1024,25,700447,1776523540.8222022,1776524966.8585854,1776525702.2586992,http://127.0.0.1:18294,200,True,2161.43649866106,
baseline-00448,1024x1024_25,1024,1024,25,700448,1776523540.8379679,1776524969.117713,1776525413.2226562,http://127.0.0.1:18295,200,True,1872.3846894009039,
baseline-00449,1024x1024_25,1024,1024,25,700449,1776523540.853746,1776524970.637595,1776525444.319108,http://127.0.0.1:18296,200,True,1903.46536376304,
baseline-00450,1536x1536_35,1536,1536,35,700450,1776523540.869581,1776524978.9019701,1776526006.297016,http://127.0.0.1:18291,200,True,2465.427436366095,
baseline-00451,1024x1024_25,1024,1024,25,700451,1776523540.8854723,1776524988.2199833,1776525672.8035116,http://127.0.0.1:18292,200,True,2131.918040849967,
baseline-00452,1024x1024_25,1024,1024,25,700452,1776523540.9014342,1776525003.6665938,1776526040.894941,http://127.0.0.1:18293,200,True,2499.993508507032,
baseline-00453,768x768_20,768,768,20,700453,1776523540.9174516,1776525003.847409,1776525137.5089772,http://127.0.0.1:18294,200,True,1596.5915281870402,
baseline-00454,768x768_20,768,768,20,700454,1776523540.9334953,1776525022.32242,1776525049.0931745,http://127.0.0.1:18295,200,True,1508.1596815719968,
baseline-00455,1024x1024_25,1024,1024,25,700455,1776523540.9495819,1776525028.4775438,1776525552.7176409,http://127.0.0.1:18296,200,True,2011.768061181996,
baseline-00456,1024x1024_25,1024,1024,25,700456,1776523540.965717,1776525028.5061738,1776525923.1882272,http://127.0.0.1:18291,200,True,2382.2225117110647,
baseline-00457,1024x1024_25,1024,1024,25,700457,1776523540.9818776,1776525038.4612916,1776525780.9588556,http://127.0.0.1:18292,200,True,2239.976979698986,
baseline-00458,1024x1024_25,1024,1024,25,700458,1776523540.9981003,1776525049.0895164,1776526065.7530837,http://127.0.0.1:18293,200,True,2524.754985747044,
baseline-00459,768x768_20,768,768,20,700459,1776523541.0143268,1776525049.0942872,1776525137.515226,http://127.0.0.1:18294,200,True,1596.500900235027,
baseline-00460,512x512_20,512,512,20,700460,1776523541.0306826,1776525050.68405,1776525089.6929214,http://127.0.0.1:18295,200,True,1548.6622396589955,
baseline-00461,768x768_20,768,768,20,700461,1776523541.0470278,1776525052.3729327,1776525157.2878103,http://127.0.0.1:18296,200,True,1616.240785125061,
baseline-00462,768x768_20,768,768,20,700462,1776523541.0633972,1776525054.1355093,1776525103.6595485,http://127.0.0.1:18291,200,True,1562.5961536889663,
baseline-00463,768x768_20,768,768,20,700463,1776523541.0798087,1776525063.1574802,1776525094.371615,http://127.0.0.1:18292,200,True,1553.2918080610689,
baseline-00464,1024x1024_25,1024,1024,25,700464,1776523541.096261,1776525073.6761534,1776526090.4460735,http://127.0.0.1:18293,200,True,2549.3498140299926,
baseline-00465,512x512_20,512,512,20,700465,1776523541.1127636,1776525075.4635298,1776525092.4632435,http://127.0.0.1:18294,200,True,1551.3504818259971,
baseline-00466,768x768_20,768,768,20,700466,1776523541.1293104,1776525077.0134423,1776525130.971113,http://127.0.0.1:18295,200,True,1589.841804167023,
baseline-00467,1024x1024_25,1024,1024,25,700467,1776523541.1458943,1776525078.7868667,1776525661.4640896,http://127.0.0.1:18296,200,True,2120.3181966909906,
baseline-00468,1024x1024_25,1024,1024,25,700468,1776523541.1625419,1776525087.6462896,1776526030.944611,http://127.0.0.1:18291,200,True,2489.7820707380306,
baseline-00469,512x512_20,512,512,20,700469,1776523541.1792302,1776525089.694176,1776525134.5083506,http://127.0.0.1:18292,200,True,1593.3291217859369,
baseline-00470,1024x1024_25,1024,1024,25,700470,1776523541.195929,1776525092.4656293,1776526115.2023413,http://127.0.0.1:18293,200,True,2574.0064141680487,
baseline-00471,1024x1024_25,1024,1024,25,700471,1776523541.2127411,1776525094.3730311,1776525810.328629,http://127.0.0.1:18294,200,True,2269.1158896900015,
baseline-00472,1024x1024_25,1024,1024,25,700472,1776523541.2297757,1776525100.0566635,1776525521.473106,http://127.0.0.1:18295,200,True,1980.2433318570256,
baseline-00473,768x768_20,768,768,20,700473,1776523541.2466154,1776525103.6611245,1776525157.2941124,http://127.0.0.1:18296,200,True,1616.0474985910114,
baseline-00474,1024x1024_25,1024,1024,25,700474,1776523541.26354,1776525111.8926477,1776526055.684899,http://127.0.0.1:18291,200,True,2514.4213605549885,
baseline-00475,1536x1536_35,1536,1536,35,700475,1776523541.280476,1776525114.4836168,1776525864.5791342,http://127.0.0.1:18292,200,True,2323.298659453052,
baseline-00476,1024x1024_25,1024,1024,25,700476,1776523541.297457,1776525117.1243382,1776526139.7811604,http://127.0.0.1:18293,200,True,2598.4837051770883,
baseline-00477,1024x1024_25,1024,1024,25,700477,1776523541.3144739,1776525119.0931413,1776525918.4047813,http://127.0.0.1:18294,200,True,2377.0903092010412,
baseline-00478,1536x1536_35,1536,1536,35,700478,1776523541.3315673,1776525128.1897428,1776525496.8624825,http://127.0.0.1:18295,200,True,1955.5309166689403,
baseline-00479,1024x1024_25,1024,1024,25,700479,1776523541.3486643,1776525130.9724302,1776525769.752325,http://127.0.0.1:18296,200,True,2228.4036622260464,
baseline-00480,768x768_20,768,768,20,700480,1776523541.36582,1776525134.5096252,1776525252.2319424,http://127.0.0.1:18291,200,True,1710.8661241049413,
baseline-00481,512x512_20,512,512,20,700481,1776523541.3830633,1776525136.6764557,1776525174.8188124,http://127.0.0.1:18292,200,True,1633.4357520359335,
baseline-00482,768x768_20,768,768,20,700482,1776523541.4003136,1776525137.5130177,1776525224.3418558,http://127.0.0.1:18293,200,True,1682.9415440489538,
baseline-00483,1024x1024_25,1024,1024,25,700483,1776523541.4175928,1776525137.5161965,1776526026.3427572,http://127.0.0.1:18294,200,True,2484.9251666109776,
baseline-00484,1536x1536_35,1536,1536,35,700484,1776523541.434942,1776525155.7312133,1776525605.5278654,http://127.0.0.1:18295,200,True,2064.092925816076,
baseline-00485,1536x1536_35,1536,1536,35,700485,1776523541.4523225,1776525157.291741,1776525853.016175,http://127.0.0.1:18296,200,True,2311.563854272943,
baseline-00486,1024x1024_25,1024,1024,25,700486,1776523541.4697473,1776525157.295105,1776526080.2343931,http://127.0.0.1:18291,200,True,2538.764647935983,
baseline-00487,1024x1024_25,1024,1024,25,700487,1776523541.4872007,1776525159.1527665,1776525889.0843747,http://127.0.0.1:18292,200,True,2347.597175945062,
baseline-00488,1024x1024_25,1024,1024,25,700488,1776523541.5047169,1776525162.115004,1776526164.612081,http://127.0.0.1:18293,200,True,2623.107365943026,
baseline-00489,1024x1024_25,1024,1024,25,700489,1776523541.522279,1776525174.8207393,1776526134.4923759,http://127.0.0.1:18294,200,True,2592.970098490012,
baseline-00490,768x768_20,768,768,20,700490,1776523541.5398583,1776525182.0766912,1776525280.1802306,http://127.0.0.1:18295,200,True,1738.640373722068,
baseline-00491,768x768_20,768,768,20,700491,1776523541.557513,1776525183.7283149,1776525311.1510427,http://127.0.0.1:18296,200,True,1769.5935319729615,
baseline-00492,1024x1024_25,1024,1024,25,700492,1776523541.5752053,1776525199.3342814,1776526104.8714828,http://127.0.0.1:18291,200,True,2563.2962792559993,
baseline-00493,512x512_20,512,512,20,700493,1776523541.5929468,1776525208.3426921,1776525323.5986357,http://127.0.0.1:18292,200,True,1782.005690937047,
baseline-00494,768x768_20,768,768,20,700494,1776523541.6107545,1776525211.05051,1776525266.268501,http://127.0.0.1:18293,200,True,1724.6577487359755,
baseline-00495,1024x1024_25,1024,1024,25,700495,1776523541.628563,1776525224.3431237,1776526242.5032246,http://127.0.0.1:18294,200,True,2700.8746629359666,
baseline-00496,1024x1024_25,1024,1024,25,700496,1776523541.646389,1776525235.6971376,1776525630.362143,http://127.0.0.1:18295,200,True,2088.7157557059545,
baseline-00497,768x768_20,768,768,20,700497,1776523541.6642723,1776525239.2970252,1776525311.1538143,http://127.0.0.1:18296,200,True,1769.4895433780039,
baseline-00498,1024x1024_25,1024,1024,25,700498,1776523541.6824126,1776525245.5534549,1776526129.5105891,http://127.0.0.1:18291,200,True,2587.8281780619873,
baseline-00499,512x512_20,512,512,20,700499,1776523541.70045,1776525249.3948815,1776525323.6003623,http://127.0.0.1:18292,200,True,1781.8999134820187,
